,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,X1,isotopes,adduct,pcgroup,mtab_alm_UW_072718_04.mzML,mtab_alm_UW_072718_08.mzML,mtab_alm_UW_072718_81.mzML,mtab_alm_UW_072718_55.mzML,mtab_alm_UW_072718_59.mzML,mtab_alm_UW_072718_89.mzML,mtab_alm_UW_072718_106.mzML,mtab_alm_UW_072718_124.mzML,mtab_alm_UW_072718_158.mzML,mtab_alm_UW_072718_160.mzML,mtab_alm_UW_072718_161.mzML,mtab_alm_UW_072718_162.mzML
573,196.0864,196.0862,196.0873,476.3712,475.7969,476.9754,160,160,[43][M+1]-,,2,18.646370988112665,18.97227089655256,18.76975634172415,18.856629990703755,18.254954061200763,18.5751037371043,18.70606473992567,18.635275718847225,19.00572731272813,21.62999329106984,19.078893264503506,18.75982507253613
574,196.0889,196.088,196.0891,476.3712,475.7911,476.9754,116,116,,,277,18.661169918324624,18.50580351333237,18.336661379300438,18.282991011044995,17.938083469441764,18.344086383576467,18.559002725466627,18.396826627760046,18.742883211920038,20.663022884776414,18.756011329402565,18.212810199541472
575,196.0887,196.0885,196.0888,277.8749,277.0452,279.0479,46,46,[44][M]-,,83,13.856298844801334,13.010204392231277,12.949615035200607,16.26932145457287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,196.8112,196.8108,196.8114,34.367,6.5271,124.3418,88,65,,,19,15.405552066436737,16.717551686576027,19.044819487851452,21.266519342684504,20.12040441595244,16.996642784479914,20.691180740143164,19.896004025638575,19.74099989356302,19.862378998994664,17.83296142469141,18.024115039328503
577,196.944,196.9436,196.9441,25.2566,24.6254,44.8851,32,31,,,77,15.986818955408182,0.0,12.720880116027024,15.858679773874048,15.041481250733613,18.397094539455797,18.224959222117086,19.01512888402315,19.633340019775925,21.21622282309883,19.708754731114908,19.334694096411486
578,196.976,196.9757,196.9763,34.4446,32.1807,35.5207,64,64,,,19,0.0,0.0,0.0,18.505775237097094,0.0,9.757572373954167,0.0,0.0,0.0,0.0,0.0,0.0
579,197.0455,197.0454,197.0457,152.3857,146.7662,163.4846,114,114,,,712,12.2281678441432,12.84050086855356,0.0,19.252693988833887,10.202910983503493,0.0,0.0,0.0,0.0,9.910013411996283,10.280928932206354,0.0
580,197.068,197.0679,197.0682,165.3132,162.2989,169.8694,37,37,,,1134,0.0,0.0,0.0,18.011115792386903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,197.068,197.0679,197.0681,138.0941,120.6684,146.4605,31,31,,,217,0.0,0.0,0.0,10.17732509402123,10.164466392622824,9.716597630893418,0.0,0.0,0.0,0.0,0.0,0.0
582,197.068,197.0678,197.068,103.0913,101.9497,104.8631,11,11,,,1183,0.0,0.0,0.0,16.900413136904966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,197.068,197.0677,197.0683,56.2019,47.2519,82.1908,246,134,,,432,0.0,0.0,0.0,20.882596104207266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,197.082,197.0819,197.0821,313.8033,311.9207,314.9653,128,128,,,148,14.410528861358353,13.450106650997327,12.51805874183837,19.673464835626433,10.328061032055018,11.596623550781434,11.262465849386004,10.540890897012215,12.150902282324257,12.211510495608405,12.710585377486899,0.0
585,197.092,197.0915,197.0921,277.7158,249.1227,278.6866,18,18,[44][M+1]-,,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,197.808,197.8066,197.8085,62.618,6.3418,117.8811,1126,147,,,569,24.565484179272158,25.00283407591504,24.520140567389113,26.00185622573788,26.2374001619686,26.005047180245203,24.81637463941808,25.423093863552996,25.627051277468272,27.362102025936338,26.196501105225128,25.57492281868948
587,197.8081,197.8067,197.8084,245.9484,221.8794,268.8174,443,69,,,716,24.870786552845182,25.119283041624033,24.29099791492189,24.802822236548746,24.876902463969785,24.91384515974207,24.983661143909213,24.740663642978227,25.138243364162918,26.23006127835029,24.81594874889502,24.894666140538163
588,197.808,197.8067,197.8084,155.0068,118.2734,186.6534,541,68,,,676,24.088595973649287,24.80998100339916,24.03690978304351,24.86742923635727,25.429911737759078,24.96812759593341,24.98970845743694,25.133606861797187,24.857602763144943,27.31478557412734,24.66325875844302,25.1975027211665
589,197.8081,197.8067,197.8084,203.2791,186.7984,220.3962,288,64,,,27,24.65281136600407,24.7720136234296,23.992508352477465,25.08443948769013,24.966394571165747,24.665514471747038,24.660699472157418,24.569097736034028,24.581522379766152,26.686850583030385,24.56526410361837,24.88583173521674
590,197.8081,197.8076,197.8085,468.6891,365.6715,551.9024,1907,84,,,23,25.417617449770653,24.96771041465111,24.90151492510404,24.518844748401374,25.039367996497518,25.43119472788774,25.62700136104507,25.675821137496783,24.894171599945203,28.067219999578654,25.43958810854554,25.719255058881377
591,197.808,197.8076,197.8084,569.2101,552.4816,599.5294,329,64,,,875,24.447095995273592,25.497177353162584,24.34233199113295,23.792087952681953,24.773504947657077,23.413611581036847,23.683823800202916,24.334532257145,24.06477143395471,25.447768282716932,24.1267636802317,24.260268470162927
592,197.8081,197.8076,197.8085,334.6021,307.505,364.8252,434,72,,,15,25.066769065304385,25.015617198923927,24.188817675352023,25.738846746509168,25.59071465246319,25.462658611756584,25.409716041880607,25.44761958941525,25.85985363773979,27.814844677453827,24.704489630162904,25.495565486744855
593,198.1135,198.1134,198.1136,350.2438,349.4411,350.7417,30,30,,,74,0.0,0.0,0.0,18.24012266547856,0.0,12.984042498196674,10.857808743247093,12.948461681717237,0.0,0.0,0.0,0.0
594,198.8082,198.8078,198.8085,34.2378,6.4211,112.9328,134,101,,,621,15.112844024951542,16.37853045625939,17.08711367752297,21.655001570861373,18.408560357678482,20.434743632272188,21.41318027343725,18.80074370714034,20.0151022155929,17.09672604729726,20.14132332819691,20.346356079757577
595,198.9363,198.9362,198.9364,18.6852,4.5119,22.9675,208,127,,,1068,20.605870768966906,20.456217105868475,20.657081613103482,19.957526706813592,20.240364409302252,20.501541665943744,20.68213959158281,20.513492913464567,20.797186083730526,18.446079862377502,20.7897739987362,20.070744891933206
596,198.9363,198.9361,198.9364,96.9018,53.8862,116.1042,105,24,,,1051,20.142090757948694,20.29312137676738,20.166072598932185,19.318486000472756,19.194964455169075,19.9956043824616,19.55250728839063,19.553135088394423,19.831822040397658,18.598486564891726,19.821426026319646,19.60800321102554
597,198.9363,198.9362,198.9364,140.0737,117.2513,189.4307,130,23,,,87,19.7247475757683,19.322903650134425,19.89035899551839,18.466978390463,18.758594121535452,19.578185850516892,19.258526780482104,19.070094325049325,19.203409248560245,18.425608227108036,19.53813385410922,19.163190778903864
598,199.0435,199.0433,199.0436,315.8839,314.2914,316.7708,76,76,,,60,0.0,0.0,0.0,18.092663123659808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,199.0976,199.0974,199.0976,341.9897,317.9443,345.0349,18,16,,,771,14.601867542586795,14.17335380223051,12.900508329878486,18.509912502200443,15.693275261784875,14.667880837692984,13.384360421649557,13.710781528026558,13.826619262779541,14.658229557230236,12.766209176377313,15.891800740212195
600,199.8051,199.8043,199.8054,246.7203,223.0628,268.3491,305,62,,,31,23.915901422497825,24.13446189609156,23.3925236732078,23.745586864869406,23.5982470664332,23.88219031636906,24.037427748045918,23.647873555640874,23.9926512070665,23.445851040726755,23.58245099754745,23.9302377718868
601,199.8051,199.8043,199.8054,289.7776,268.6169,307.2588,236,60,,,64,24.133159876461118,24.022381476318618,23.66144042893853,23.525252130842286,24.296995464053317,23.893914810024945,24.152617557144378,24.133895802178504,24.137875180029972,23.422398070149693,23.726781716811985,24.110157589270628
602,199.8051,199.8043,199.8054,203.7243,186.9237,222.8376,210,56,,,27,23.771636319736473,23.947005890008825,23.22216729490241,23.936876322872347,24.189204505079466,23.861340207683238,23.866021920599586,23.720322699844466,23.796892396847625,22.741923668608962,23.566264106560443,24.0920449404927
603,199.8051,199.8046,199.8054,65.3427,44.2638,102.2712,504,100,,,604,24.036346887214773,24.153159738445332,23.551319564487017,24.954277596679887,23.60095092334226,24.241773626006943,24.515787342711103,24.695814324175046,24.78358267129707,23.38936677411808,24.253648875972306,24.830280358421664
604,199.8051,199.8047,199.8054,481.6462,445.6111,522.3776,729,79,,,43,23.597760759672067,22.96758966173212,19.780343961523048,23.517335854822033,23.998783992659344,23.932250561945327,23.896309129538245,21.92183199778112,24.19441270579645,25.920120636822308,23.739695297325095,23.968885605070177
605,199.8051,199.8046,199.8054,20.9766,6.2513,43.8074,403,150,,,672,24.249875058101694,23.315703071987294,22.37004908741468,26.73375225540911,25.317886524718077,23.559028851718733,24.79969975496621,24.99424468184479,24.7675585103303,26.323248534396402,25.15726053515334,24.388578926892666
606,199.8051,199.8047,199.8054,408.8544,367.9033,438.903,507,67,,,720,24.091509599038467,24.1799597900121,23.677391212428184,24.033373965463863,24.31226987140585,24.170455887033075,24.25417435442642,24.184001980791447,24.29233425264805,25.89544916814939,24.27111899948777,24.345708838661807
607,199.8051,199.8046,199.8054,536.2072,522.9587,551.8592,194,57,,,537,23.95109010102089,24.40683539627824,22.511558325107753,24.103720096774094,23.83379895820221,0.0,22.89764258935508,23.78927875124899,23.639790059061276,25.437957085001315,23.732563573532257,24.05716932151704
608,199.8051,199.8046,199.8054,334.2593,307.505,366.26,355,66,,,15,23.812683999615366,23.71888621563756,22.688007602842248,24.675220120850714,24.50828293525371,24.11862827842344,24.05429018340557,24.37205231039988,23.708097763876577,25.812291687722183,23.645876081413842,24.049839585304117
609,199.805,199.8046,199.8054,568.8692,552.4225,599.5294,246,57,,,878,22.914033141465136,23.993452618877562,22.68285236739439,23.394116736425893,23.33018330891507,21.46525481940545,22.455142442807976,22.88772015487427,22.723916251888443,24.384728296946285,22.762905800050948,22.647839777107517
610,199.8051,199.8046,199.8054,146.4264,102.5107,185.3591,482,59,,,835,23.884624242525955,23.888446942857797,23.23942130569485,24.53429006104849,24.490804969973922,23.81721500234594,24.1096025071191,24.20864896098164,23.818764376182553,23.517982435419103,23.596816999764044,24.337151442146684
611,200.0929,200.0917,200.0929,199.4205,178.5733,200.1971,9,9,,,179,16.513929382017547,16.27043275793736,15.597991030693214,18.26032745613311,15.411580415314257,14.463595668116138,0.0,13.24546124925917,14.263312412840015,12.25262339496956,13.190552924744392,13.335163953399492
612,200.1293,200.1292,200.1294,312.9144,311.1879,314.1111,86,86,[45][M]-,,90,10.162897113825482,0.0,10.886852109377767,21.819417023892473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,200.1292,200.1291,200.1294,368.6353,367.3052,382.7753,86,71,,,126,0.0,0.0,0.0,18.69351252087291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,200.8053,200.805,200.8055,34.5852,32.4639,92.6227,49,33,,,622,16.025614662000628,15.694547918989745,15.517533471069315,20.639277427581362,20.427010673924986,16.74380595700169,19.83918833679931,20.060702970763764,19.544212936339854,19.530558533415068,18.459051298633923,19.921360987952706
615,200.8589,200.8586,200.8589,573.6711,548.6494,599.5294,421,90,,,101,20.622993527292348,19.533797538804162,20.50674645545684,20.615573491111398,20.65232277470816,19.681696421012685,19.848137595708213,20.00004575941517,20.344647570801243,22.063155869306318,19.90439213589421,19.91891339720469
616,200.8588,200.8584,200.8591,520.7854,481.0581,548.4133,486,84,,,232,18.48259186493289,18.275168740519085,20.025453676223872,19.326217232438164,19.890867524015807,19.55643490566377,19.569957161659175,18.9304869854227,20.127091139003856,22.05438731704382,19.84568627954216,19.7548507025901
617,201.0055,201.0053,201.0057,33.8555,31.6929,34.3353,10,10,,,811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,201.0193,201.0192,201.0194,363.814,363.1577,364.2559,22,22,,,1129,0.0,0.0,0.0,16.753875955930056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,201.0756,201.0752,201.0766,250.7025,248.5847,254.9105,72,70,,,42,14.343025303157853,15.029543589556543,13.519374761526683,19.99949863946937,20.90603635880956,19.417349280291006,19.392916082950826,19.89365761684968,19.316384491460294,21.811434846678406,19.752230621974682,20.114827743181984
620,201.1133,201.113,201.1135,355.6729,352.8505,356.8206,141,140,[46][M]-,,38,15.86368578950454,16.91508618878392,16.901792767971745,21.970357414906392,23.38650379893254,22.34705108139141,22.331177834654444,22.798899632680204,22.441357765538733,24.848566176078247,22.92554976667864,23.15996076735123
621,201.1133,201.1121,201.1134,283.166,281.0452,317.4756,126,126,,,138,14.219696424518052,13.474478978606996,10.778307168032107,19.91819598900345,12.628764675151087,10.203915043801803,11.72727845757769,11.424461936086198,12.305690317061629,10.391752963496222,12.81944191174978,12.023004738774395
622,201.1326,201.1325,201.1327,312.5769,312.1051,313.0688,10,10,[45][M+1]-,,90,0.0,0.0,0.0,18.377044214562044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,201.1356,201.1352,201.1358,40.4767,37.8209,45.1803,62,61,,,1101,0.0,0.0,0.0,18.788937518673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,201.8021,201.8017,201.8024,33.7551,6.1488,65.7008,495,150,,[M-H]- 202.811,52,18.385004537274163,20.760102493185748,19.58934524375059,24.596587125791647,23.025296446080635,22.97738505195014,23.574822789840223,22.91848736635576,22.925544325118448,25.105330481547114,22.89531576768743,24.11226207705656
625,202.0019,202.0016,202.0022,33.8275,31.3853,34.6635,67,67,[47][M]-,,52,0.0,0.0,0.0,21.652905442048368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,202.0721,202.0718,202.0724,60.9577,51.3577,66.1211,141,137,,,115,11.923239648031391,12.061924042658443,0.0,20.774896019605507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,202.1085,202.1073,202.1086,218.4674,183.8575,221.1536,30,29,,,994,10.283643636589959,0.0,10.087986597773385,18.98427462016476,0.0,0.0,0.0,0.0,0.0,11.398439298049869,0.0,0.0
628,202.1167,202.1166,202.1168,356.1308,355.1592,356.7809,37,37,[46][M+1]-,,38,11.491348361914818,0.0,11.977654910727761,18.554506419062516,20.187962495421992,19.04806608390936,18.902558474259067,19.453971508060246,19.16702227396052,21.5659234996536,19.65812893565865,19.87858954251822
629,202.8831,202.8829,202.8833,37.2417,36.5803,37.9871,17,17,,,561,0.0,0.0,0.0,13.785542368843364,15.510170622304683,10.750768294948735,12.323561021257069,0.0,0.0,0.0,0.0,12.808726755579793
630,202.9034,202.9032,202.9037,37.2715,36.0646,38.541,45,45,,,562,0.0,0.0,0.0,12.805254308637247,0.0,19.453925995286298,17.840665288468372,19.01334242857116,18.984130678761005,14.785408687828435,18.368765645220655,0.0
631,202.9984,202.998,202.9986,33.8266,31.3853,34.7443,75,75,[47][M+1]-,,812,0.0,0.0,0.0,22.12418111272998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,203.0021,203.0019,203.0021,276.1186,274.8833,293.8821,127,122,,,1077,0.0,0.0,0.0,20.44552310494477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,203.0021,203.0019,203.0024,242.9935,240.9933,245.6762,110,110,,,34,0.0,0.0,0.0,19.208509946739404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,203.0754,203.0753,203.0756,59.6824,58.7226,64.7961,11,11,,,940,0.0,0.0,0.0,12.80245225905816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,203.0926,203.0925,203.0928,271.3392,253.7928,274.1861,52,36,,,840,11.278533080275212,10.683743385310722,11.084896654959302,18.614045194178306,20.603770817719383,19.303866352086448,18.000721548077596,19.91415279438215,19.524275612712152,21.90158991525051,20.090383390928444,20.35852803044566
636,203.1037,203.1035,203.1038,67.9711,39.0122,73.7364,12,12,,,902,0.0,0.0,0.0,17.769592013935377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,203.799,203.7989,203.7993,33.8413,32.5925,35.3178,11,11,,,805,15.865359894983108,16.766969151256614,16.00537251029017,18.364137157565693,20.11773673529527,0.0,19.71081160129699,19.266716223012057,19.287323527932863,16.52455101002594,19.30953425711999,18.439717929498602
638,203.8444,203.8442,203.8445,103.1005,39.8431,181.1531,305,56,,,219,18.52894840728208,18.994782352428007,18.837420647920847,19.00299296949948,19.03088889789046,20.262581552835382,18.908967634950383,19.379735931225177,19.986571058532384,19.34777217287032,19.738321194756526,18.88902528753204
639,203.8444,203.8443,203.8445,413.8871,376.828,438.3486,92,18,,,149,18.751838029416334,18.65081129241347,18.586682911342688,18.93769613570158,18.885240234236218,19.009674837733787,18.73519784347984,19.188755203042266,19.033904028365274,18.67278607908077,18.920722880770708,19.0810836067245
640,203.8444,203.8443,203.8444,19.7973,7.1293,38.5183,35,23,,,675,18.989260448911242,19.27008561612641,18.91901989077361,19.44583055180649,19.843732010319666,19.54054602065915,19.06796557527958,20.066591694048682,19.78122248943247,16.561854834562542,19.523654425864574,19.880812137310365
641,204.0177,204.0175,204.0178,34.3192,32.4932,35.281,12,12,,,19,12.468817865402533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,204.0303,204.0302,204.0305,215.1477,214.1307,217.1165,11,11,,,1105,0.0,0.0,0.0,18.10307295457011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,204.0667,204.0666,204.0668,322.5436,320.8279,323.7881,110,110,,,1055,0.0,11.870488965466986,0.0,19.868402608623384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,204.1242,204.1231,204.1244,189.3014,186.8434,216.5974,96,95,,,143,0.0,0.0,0.0,18.714829624822997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,204.8803,204.8802,204.8804,36.9875,35.9509,37.9747,9,9,,,563,0.0,0.0,0.0,0.0,14.374221781169968,0.0,0.0,0.0,0.0,0.0,0.0,12.585532396230292
646,204.9425,204.9424,204.9426,34.4094,33.8645,35.281,9,9,,,623,11.617397040819288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,204.9571,204.9569,204.9572,29.6774,25.1245,30.2464,24,24,,,350,11.534229592445065,0.0,0.0,14.873270449265618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,204.9814,204.9812,204.9815,174.3896,171.468,195.2945,136,127,,,977,0.0,0.0,0.0,21.110741776691086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,204.9813,204.9812,204.9814,129.2762,112.4314,147.7949,129,129,,,1080,0.0,0.0,0.0,19.18861889841712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,205.0141,205.0139,205.0142,34.3192,33.0761,35.281,12,12,,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,205.0355,205.0353,205.0356,153.6759,134.3256,163.7956,124,96,,,30,0.0,0.0,0.0,19.850662852275438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,205.0354,205.0353,205.0355,106.9964,93.5758,124.9498,93,90,,,72,0.0,0.0,0.0,18.573314981244266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,205.8394,205.8391,205.8396,251.4085,247.9571,252.5691,13,12,,,761,23.346902831564524,23.317393138975053,23.105098555475507,22.21709791579425,23.09978580527701,23.09841547761405,22.88030824782982,22.951621812774004,22.87043545812163,24.297188235320814,22.863803516874672,22.98939571547115
654,205.8399,205.8399,205.84,407.539,375.0403,419.3164,98,47,,,971,22.724744823236712,22.749307608004994,22.858706119849273,22.233391355813673,22.909885030584416,22.863102376247273,22.905372384437626,22.87625499197653,22.922897655784748,20.742491434755678,22.85513680196092,23.04613411527085
655,205.8399,205.8398,205.84,330.1502,306.6717,362.0287,100,55,,,96,22.562810427763218,22.742702328540044,22.421715527117655,22.16056562587895,22.7024154106759,22.330713936758038,22.243368065587866,22.43117157641637,22.417546498572186,22.32738755285491,22.26209625213632,22.867017787831106
656,205.8399,205.8398,205.84,438.1244,426.4095,446.853,78,55,,,94,22.43662957490118,22.43157896028963,22.30710560577525,22.54222830374976,22.361137645636376,22.838817828664403,22.864053105179288,22.709014686031125,22.687611119924483,21.729418555596723,22.917649920080294,22.786505586133202
657,205.8399,205.8398,205.8401,472.2331,464.5126,483.3863,65,48,,,1017,22.24415683392139,22.295111084664832,22.60409274578438,22.159249912855138,22.69111316397824,22.87947246359358,22.86348429326175,22.759490365565163,22.863551602822767,20.981597297178034,22.497296193879937,22.44194214554113
658,205.8399,205.8397,205.8401,502.3016,492.2796,548.3854,60,38,,,127,20.94814592578776,23.195786169873198,22.16198127005303,22.22233793885925,19.846026485096946,21.247864706378003,21.322340406776743,22.39583246434257,21.95361731579212,20.186033973142994,20.918791862973922,22.101220358079765
659,205.8399,205.8398,205.84,207.0414,175.8662,216.9226,21,14,,,758,23.052083120144527,23.19919692488055,22.927640385027832,22.69090650242118,23.16989712215053,22.942582598807018,22.889242018476402,22.696885071215814,22.483105504191542,22.148584650277286,22.971515460643076,23.010188032984484
